"","Duration","LR_Scale","DataSet","Den_Mem","Den_pH","Den_pH_Var"
"58",1960.390625,".015 (Biased)","GISTEMP","3",0.0131407460756816,9.78689062392725e-33
"59",1960.57291666667,".015 (Biased)","GISTEMP","3",0.0137515339746481,6.50923113242364e-32
"60",1960.75520833333,".015 (Biased)","GISTEMP","3",0.0143902975988257,4.85850288929894e-32
"61",1960.9375,".015 (Biased)","GISTEMP","3",0.0150582789987435,7.05144113928942e-32
"62",1961.11979166667,".015 (Biased)","GISTEMP","3",0.0147205564608926,1.45794246290575e-31
"63",1961.30208333333,".015 (Biased)","GISTEMP","3",0.0143902975988257,4.63167836976009e-32
"64",1961.484375,".015 (Biased)","GISTEMP","3",0.0140673423773899,1.30323187428005e-31
"65",1961.66666666667,".015 (Biased)","GISTEMP","3",0.0137515339746481,5.90406451920511e-32
"66",1961.84895833333,".015 (Biased)","GISTEMP","3",0.0134427187271479,6.59809332799331e-32
"67",1962.03125,".015 (Biased)","GISTEMP","3",0.0131407460756816,1.27268737722661e-32
"68",1962.21354166667,".015 (Biased)","GISTEMP","3",0.00955422597024939,1.08442001373155e-32
"69",1962.39583333333,".015 (Biased)","GISTEMP","3",0.00693969570205575,2.02545560342527e-32
"70",1962.578125,".015 (Biased)","GISTEMP","3",0.00503699752295903,1.41343605817552e-32
"71",1962.76041666667,".015 (Biased)","GISTEMP","3",0.00365405401964261,6.1678270954617e-33
"72",1962.94270833333,".015 (Biased)","GISTEMP","3",0.00264979628035769,3.16477438035198e-34
"73",1963.125,".015 (Biased)","GISTEMP","3",0.00192101041220605,1.372469079879e-34
"74",1963.30729166667,".015 (Biased)","GISTEMP","3",0.00150906841830254,8.07714056234686e-34
"75",1963.48958333333,".015 (Biased)","GISTEMP","3",0.00118535846482574,5.6950877457256e-36
"76",1963.671875,".015 (Biased)","GISTEMP","3",0.000931022719389718,2.82518712344776e-35
"77",1963.85416666667,".015 (Biased)","GISTEMP","3",0.000731218423388303,4.24778238885732e-36
"78",1964.03645833333,".015 (Biased)","GISTEMP","3",0.000574268945728254,4.24778238885732e-36
"79",1964.21875,".015 (Biased)","GISTEMP","3",0.000450992062016832,6.88617298758732e-35
"80",1964.40104166667,".015 (Biased)","GISTEMP","3",0.000517773573656346,2.27803509829024e-35
"81",1964.58333333333,".015 (Biased)","GISTEMP","3",0.00059443800435176,2.40617457256906e-34
"82",1964.765625,".015 (Biased)","GISTEMP","3",0.000682446045695817,6.44345051561847e-35
"83",1964.94791666667,".015 (Biased)","GISTEMP","3",0.000783473684283138,9.74401273189125e-35
"84",1965.13020833333,".015 (Biased)","GISTEMP","3",0.000899443745506853,2.71858072886868e-34
"85",1965.3125,".015 (Biased)","GISTEMP","3",0.0010325619988114,1.1300748493791e-34
"86",1965.49479166667,".015 (Biased)","GISTEMP","3",0.00110632841531114,1.69440627145555e-36
"87",1965.67708333333,".015 (Biased)","GISTEMP","3",0.00118535846482574,5.6950877457256e-36
"88",1965.859375,".015 (Biased)","GISTEMP","3",0.00127002681087709,4.1588260596059e-34
"89",1966.04166666667,".015 (Biased)","GISTEMP","3",0.00136073464854314,1.17667102184413e-34
"90",1966.22395833333,".015 (Biased)","GISTEMP","3",0.00145791156302072,4.70668408737653e-38
"91",1966.40625,".015 (Biased)","GISTEMP","3",0.00156201751537943,1.69440627145555e-36
"92",1966.58854166667,".015 (Biased)","GISTEMP","3",0.00147476848650315,1.11623719816222e-33
"93",1966.77083333333,".015 (Biased)","GISTEMP","3",0.00139238609772054,2.17637072200291e-34
"94",1966.953125,".015 (Biased)","GISTEMP","3",0.00131459963220673,2.57738020624739e-34
"95",1967.13541666667,".015 (Biased)","GISTEMP","3",0.00124115335212474,9.53103527693747e-35
"96",1967.31770833333,".015 (Biased)","GISTEMP","3",0.00117180567854478,3.98373741155549e-34
"97",1967.5,".015 (Biased)","GISTEMP","3",0.00110632841531114,1.17667102184413e-36
"98",1967.68229166667,".015 (Biased)","GISTEMP","3",0.00118535846482574,4.70668408737653e-36
"99",1967.86458333333,".015 (Biased)","GISTEMP","3",0.00127002681087709,4.33768005492621e-34
"100",1968.046875,".015 (Biased)","GISTEMP","3",0.00136073464854314,1.08442001373155e-34
"101",1968.22916666667,".015 (Biased)","GISTEMP","3",0.00145791156302072,7.53069453980244e-37
"102",1968.41145833333,".015 (Biased)","GISTEMP","3",0.00156201751537943,3.81241411077499e-36
"103",1968.59375,".015 (Biased)","GISTEMP","3",0.00167354496376436,4.24778238885731e-34
"104",1968.77604166667,".015 (Biased)","GISTEMP","3",0.00181374567755755,3.08805542972774e-34
"105",1968.95833333333,".015 (Biased)","GISTEMP","3",0.00196566853694581,6.33331410797385e-34
"106",1969.140625,".015 (Biased)","GISTEMP","3",0.00213028959205274,1.17497661557268e-33
"107",1969.32291666667,".015 (Biased)","GISTEMP","3",0.00230866546034706,3.98373741155549e-34
"108",1969.50520833333,".015 (Biased)","GISTEMP","3",0.00250193985415784,4.70668408737653e-36
"109",1969.6875,".015 (Biased)","GISTEMP","3",0.00271135061553495,1.03095208249895e-33
"110",1969.86979166667,".015 (Biased)","GISTEMP","3",0.00217980224750331,3.01227781592098e-34
"111",1970.05208333333,".015 (Biased)","GISTEMP","3",0.00175227850274257,7.5914107645296e-34
"112",1970.234375,".015 (Biased)","GISTEMP","3",0.00140848645972385,1.88267363495061e-35
"113",1970.41666666667,".015 (Biased)","GISTEMP","3",0.00113206894147281,1.1300748493791e-34
"114",1970.59895833333,".015 (Biased)","GISTEMP","3",0.000909849337074831,1.69440627145555e-36
"115",1970.78125,".015 (Biased)","GISTEMP","3",0.000731218423388302,2.3062752028145e-36
"116",1970.96354166667,".015 (Biased)","GISTEMP","3",0.000690342943133335,8.57793174924372e-36
"117",1971.14583333333,".015 (Biased)","GISTEMP","3",0.000651750932614894,5.76568800703624e-35
"118",1971.328125,".015 (Biased)","GISTEMP","3",0.000615314989949867,1.69911295554293e-35
"119",1971.51041666667,".015 (Biased)","GISTEMP","3",0.000580914803796841,6.97648248851386e-35
"120",1971.69270833333,".015 (Biased)","GISTEMP","3",0.000548436760646874,3.6900403245032e-35
"121",1971.875,".015 (Biased)","GISTEMP","3",0.000517773573656346,1.97798398771999e-35
"122",1972.05729166667,".015 (Biased)","GISTEMP","3",0.000659292877097278,2.48983588222218e-35
"123",1972.23958333333,".015 (Biased)","GISTEMP","3",0.000839460139970684,2.50819195016295e-34
"124",1972.421875,".015 (Biased)","GISTEMP","3",0.00106880968135436,1.17667102184413e-36
"125",1972.60416666667,".015 (Biased)","GISTEMP","3",0.00136073464854314,8.7026588775592e-35
"126",1972.78645833333,".015 (Biased)","GISTEMP","3",0.00173225508244723,5.6950877457256e-36
"127",1972.96875,".015 (Biased)","GISTEMP","3",0.00220498751200961,4.1588260596059e-34
"128",1973.15104166667,".015 (Biased)","GISTEMP","3",0.00192101041220605,6.44345051561847e-35
"129",1973.33333333333,".015 (Biased)","GISTEMP","3",0.00167354496376436,4.80128843753280e-34
"130",1973.515625,".015 (Biased)","GISTEMP","3",0.00145791156302068,1.25051889517507e-33
"131",1973.69791666667,".015 (Biased)","GISTEMP","3",0.00127002681087709,5.18911920633262e-34
"132",1973.88020833333,".015 (Biased)","GISTEMP","3",0.00110632841531114,1.17667102184413e-36
"133",1974.0625,".015 (Biased)","GISTEMP","3",0.000963709344184526,3.16477438035198e-34
"134",1974.24479166667,".015 (Biased)","GISTEMP","3",0.000774512281276896,1.88267363495061e-35
"135",1974.42708333333,".015 (Biased)","GISTEMP","3",0.000622435566870685,6.09986257723998e-35
"136",1974.609375,".015 (Biased)","GISTEMP","3",0.000500204408520344,7.1588664968997e-35
"137",1974.79166666667,".015 (Biased)","GISTEMP","3",0.000401966812811111,4.02686240450608e-35
"138",1974.97395833333,".015 (Biased)","GISTEMP","3",0.000323016344877308,6.53081833899039e-35
"139",1975.15625,".015 (Biased)","GISTEMP","3",0.000259568544331033,1.83590096183231e-35
"140",1975.33854166667,".015 (Biased)","GISTEMP","3",0.000245052065582452,1.4237719364314e-36
"141",1975.52083333333,".015 (Biased)","GISTEMP","3",0.00023134723907689,8.50144813282385e-37
"142",1975.703125,".015 (Biased)","GISTEMP","3",0.000218408703755315,2.68288347174349e-35
"143",1975.88541666667,".015 (Biased)","GISTEMP","3",0.000206193631445278,6.61877449787324e-37
"144",1976.06770833333,".015 (Biased)","GISTEMP","3",0.000194661585670192,3.70724913819767e-36
"145",1976.25,".015 (Biased)","GISTEMP","3",0.000183774388302806,5.5663893527114e-36
"146",1976.43229166667,".015 (Biased)","GISTEMP","3",0.000218408703755315,2.65486399303582e-35
"147",1976.61458333333,".015 (Biased)","GISTEMP","3",0.000259568544331033,1.83590096183231e-35
"148",1976.796875,".015 (Biased)","GISTEMP","3",0.000308482699283276,7.53069453980244e-37
"149",1976.97916666667,".015 (Biased)","GISTEMP","3",0.000366611056909808,5.8483491463208e-35
"150",1977.16145833333,".015 (Biased)","GISTEMP","3",0.0004356879486529,5.93159862111627e-35
"151",1977.34375,".015 (Biased)","GISTEMP","3",0.000517773573656345,3.30526890036017e-35
"152",1977.52604166667,".015 (Biased)","GISTEMP","3",0.000608275821865578,2.27803509829024e-35
"153",1977.70833333333,".015 (Biased)","GISTEMP","3",0.000714585753951559,2.71105003432888e-35
"154",1977.890625,".015 (Biased)","GISTEMP","3",0.000839460139970684,2.75446919503493e-34
"155",1978.07291666667,".015 (Biased)","GISTEMP","3",0.000986134882064808,2.71858072886868e-34
"156",1978.25520833333,".015 (Biased)","GISTEMP","3",0.00115840766821962,4.52029939751642e-34
"157",1978.4375,".015 (Biased)","GISTEMP","3",0.00136073464854314,6.7964518221717e-35
"158",1978.61979166667,".015 (Biased)","GISTEMP","3",0.00129957109072534,1.14541863950395e-33
"159",1978.80208333333,".015 (Biased)","GISTEMP","3",0.00124115335212474,1.52920165998863e-34
"160",1978.984375,".015 (Biased)","GISTEMP","3",0.00118535846482574,4.70668408737653e-38
"161",1979.16666666667,".015 (Biased)","GISTEMP","3",0.00113206894147281,7.91193595087994e-35
"162",1979.34895833333,".015 (Biased)","GISTEMP","3",0.00108117253332915,1.88267363495061e-35
"163",1979.53125,".015 (Biased)","GISTEMP","3",0.0010325619988114,1.69440627145555e-34
"164",1979.71354166667,".015 (Biased)","GISTEMP","3",0.00125550718659849,3.64485615726438e-34
"165",1979.89583333333,".015 (Biased)","GISTEMP","3",0.00152651593239983,2.86354659875988e-34
"166",1980.078125,".015 (Biased)","GISTEMP","3",0.00185591483374335,7.00542859565122e-34
"167",1980.26041666667,".015 (Biased)","GISTEMP","3",0.00225623238730236,8.20092635384486e-34
"168",1980.44270833333,".015 (Biased)","GISTEMP","3",0.00274266046751049,8.45132194729329e-34
"169",1980.625,".015 (Biased)","GISTEMP","3",0.0033336086858572,9.49055779378603e-34
"170",1980.80729166667,".015 (Biased)","GISTEMP","3",0.00391436646188437,1.66353042384236e-33
"171",1980.98958333333,".015 (Biased)","GISTEMP","3",0.00459583321747203,1.69440627145555e-34
"172",1981.171875,".015 (Biased)","GISTEMP","3",0.00539529647085413,6.33331410797385e-34
"173",1981.35416666667,".015 (Biased)","GISTEMP","3",0.00633294471214013,9.78689062392725e-33
"174",1981.53645833333,".015 (Biased)","GISTEMP","3",0.00743232908719071,1.97635547502575e-32
"175",1981.71875,".015 (Biased)","GISTEMP","3",0.00872088902167809,4.93531597360493e-32
"176",1981.90104166667,".015 (Biased)","GISTEMP","3",0.00718182017195363,2.52195429443444e-32
"177",1982.08333333333,".015 (Biased)","GISTEMP","3",0.00591274718876538,7.23247903602627e-33
"178",1982.265625,".015 (Biased)","GISTEMP","3",0.00486682812010661,8.62189217861982e-33
"179",1982.44791666667,".015 (Biased)","GISTEMP","3",0.00400517858826435,5.1878954684699e-33
"180",1982.63020833333,".015 (Biased)","GISTEMP","3",0.00329557494028152,6.94028808788193e-33
"181",1982.8125,".015 (Biased)","GISTEMP","3",0.00271135061553495,1.26590975214079e-33
"182",1982.99479166667,".015 (Biased)","GISTEMP","3",0.00256006832506155,3.48219315520465e-33
"183",1983.17708333333,".015 (Biased)","GISTEMP","3",0.00241720650956799,1.2352221718911e-33
"184",1983.359375,".015 (Biased)","GISTEMP","3",0.00228229869983255,1.32841451682115e-33
"185",1983.54166666667,".015 (Biased)","GISTEMP","3",0.00215490402665328,6.09986257723998e-35
"186",1983.72395833333,".015 (Biased)","GISTEMP","3",0.00203460584210763,2.27803509829024e-33
"187",1983.90625,".015 (Biased)","GISTEMP","3",0.00192101041220605,4.81964450547356e-35
"188",1984.08854166667,".015 (Biased)","GISTEMP","3",0.00192101041220605,4.52312340796884e-35
"189",1984.27083333333,".015 (Biased)","GISTEMP","3",0.00192101041220605,4.23601567863887e-35
"190",1984.453125,".015 (Biased)","GISTEMP","3",0.00192101041220605,3.95832131748366e-35
"191",1984.63541666667,".015 (Biased)","GISTEMP","3",0.00192101041220605,4.52312340796884e-35
"192",1984.81770833333,".015 (Biased)","GISTEMP","3",0.00192101041220605,4.23601567863887e-35
"193",1985,".015 (Biased)","GISTEMP","3",0.00192101041220605,3.95832131748366e-35
"194",1985.18229166667,".015 (Biased)","GISTEMP","3",0.00147476848650315,8.70548288801162e-34
"195",1985.36458333333,".015 (Biased)","GISTEMP","3",0.00113206894147281,7.1588664968997e-35
"196",1985.546875,".015 (Biased)","GISTEMP","3",0.000868934954159622,9.95934352888873e-35
"197",1985.72916666667,".015 (Biased)","GISTEMP","3",0.000666922037360781,6.44345051561847e-35
"198",1985.91145833333,".015 (Biased)","GISTEMP","3",0.000511849702254163,5.76568800703624e-35
"199",1986.09375,".015 (Biased)","GISTEMP","3",0.000392820525329348,4.52312340796884e-35
"200",1986.27604166667,".015 (Biased)","GISTEMP","3",0.000388325692096386,3.000805273458e-35
"201",1986.45833333333,".015 (Biased)","GISTEMP","3",0.000383882271062287,2.02652166737106e-35
"202",1986.640625,".015 (Biased)","GISTEMP","3",0.000379489674620384,1.06194559721433e-36
"203",1986.82291666667,".015 (Biased)","GISTEMP","3",0.0003751473218697,3.75622806948193e-35
"204",1987.00520833333,".015 (Biased)","GISTEMP","3",0.000370854638538683,1.48289965527907e-35
"205",1987.1875,".015 (Biased)","GISTEMP","3",0.000366611056909808,6.61877449787324e-35
"206",1987.36979166667,".015 (Biased)","GISTEMP","3",0.000456211921521509,2.54425691698247e-35
"207",1987.55208333333,".015 (Biased)","GISTEMP","3",0.000567699075292971,7.53069453980244e-37
"208",1987.734375,".015 (Biased)","GISTEMP","3",0.000706411736770109,3.82300414997158e-35
"209",1987.91666666667,".015 (Biased)","GISTEMP","3",0.00087898790252219,3.6900403245032e-35
"210",1988.09895833333,".015 (Biased)","GISTEMP","3",0.00109367822904391,1.20491112636839e-35
"211",1988.28125,".015 (Biased)","GISTEMP","3",0.00136073464854314,5.76568800703624e-35
"212",1988.46354166667,".015 (Biased)","GISTEMP","3",0.00169289089503606,1.45794246290575e-33
"213",1988.64583333333,".015 (Biased)","GISTEMP","3",0.00210595572293971,1.5590420371026e-33
"214",1988.828125,".015 (Biased)","GISTEMP","3",0.00261954376907376,7.95429610766633e-34
"215",1989.01041666667,".015 (Biased)","GISTEMP","3",0.00325797371012723,4.94088868756438e-33
"216",1989.19270833333,".015 (Biased)","GISTEMP","3",0.00405136847704479,9.61594385787374e-33
"217",1989.375,".015 (Biased)","GISTEMP","3",0.00503699752295903,1.15791959244002e-32
"218",1989.55729166667,".015 (Biased)","GISTEMP","3",0.00464880306152918,9.11214039316096e-35
"219",1989.73958333333,".015 (Biased)","GISTEMP","3",0.00429039720431015,4.58167455801581e-33
"220",1989.921875,".015 (Biased)","GISTEMP","3",0.00395951321948964,3.08457248350308e-33
"221",1990.10416666667,".015 (Biased)","GISTEMP","3",0.00365405401964261,4.52312340796884e-33
"222",1990.28645833333,".015 (Biased)","GISTEMP","3",0.00337207988825439,9.22510081125799e-36
"223",1990.46875,".015 (Biased)","GISTEMP","3",0.00311179703066954,1.39242542040947e-33
"224",1990.65104166667,".015 (Biased)","GISTEMP","3",0.00314771652066173,2.57719193888389e-33
"225",1990.83333333333,".015 (Biased)","GISTEMP","3",0.00318404930523386,2.15547304465495e-33
"226",1991.015625,".015 (Biased)","GISTEMP","3",0.00322080010906381,3.58536367039994e-33
"227",1991.19791666667,".015 (Biased)","GISTEMP","3",0.00325797371012723,5.00207558070028e-33
"228",1991.38020833333,".015 (Biased)","GISTEMP","3",0.00329557494028152,7.23247903602627e-33
"229",1991.5625,".015 (Biased)","GISTEMP","3",0.0033336086858572,9.49055779378603e-34
"230",1991.74479166667,".015 (Biased)","GISTEMP","3",0.00369620957718641,2.17637072200291e-34
"231",1991.92708333333,".015 (Biased)","GISTEMP","3",0.00409808886086382,8.14519921425032e-33
"232",1992.109375,".015 (Biased)","GISTEMP","3",0.0045434641725305,8.14519921425032e-33
"233",1992.29166666667,".015 (Biased)","GISTEMP","3",0.00503699752295903,1.10256898757248e-32
"234",1992.47395833333,".015 (Biased)","GISTEMP","3",0.00558384016917627,6.7964518221717e-33
"235",1992.65625,".015 (Biased)","GISTEMP","3",0.00618968156711207,4.58167455801581e-33
"236",1992.83854166667,".015 (Biased)","GISTEMP","3",0.00459583321747203,2.43994503089599e-34
"237",1993.02083333333,".015 (Biased)","GISTEMP","3",0.00341099354454546,2.07564768253305e-33
"238",1993.203125,".015 (Biased)","GISTEMP","3",0.00253083763111482,1.77140762312503e-33
"239",1993.38541666667,".015 (Biased)","GISTEMP","3",0.00187736496919483,1.05900391965972e-33
"240",1993.56770833333,".015 (Biased)","GISTEMP","3",0.00139238609772053,4.33768005492621e-34
"241",1993.75,".015 (Biased)","GISTEMP","3",0.0010325619988114,1.80924936318754e-34
"242",1993.93229166667,".015 (Biased)","GISTEMP","3",0.000810984318284048,1.72276404308199e-34
"243",1994.11458333333,".015 (Biased)","GISTEMP","3",0.000636924719344076,6.7964518221717e-35
"244",1994.296875,".015 (Biased)","GISTEMP","3",0.000500204408520344,6.27047987540738e-35
"245",1994.47916666667,".015 (Biased)","GISTEMP","3",0.000392820525329348,4.30691010770498e-35
"246",1994.66145833333,".015 (Biased)","GISTEMP","3",0.000308482699283276,1.29727980158316e-36
"247",1994.84375,".015 (Biased)","GISTEMP","3",0.000242247657309548,3.49500710263253e-35
"248",1995.02604166667,".015 (Biased)","GISTEMP","3",0.000262573417210451,2.47395082342729e-36
"249",1995.20833333333,".015 (Biased)","GISTEMP","3",0.000284604122006543,2.59926628725369e-35
"250",1995.390625,".015 (Biased)","GISTEMP","3",0.000308482699283276,1.17667102184413e-36
"251",1995.57291666667,".015 (Biased)","GISTEMP","3",0.000334364043577634,8.50144813282385e-37
"252",1995.75520833333,".015 (Biased)","GISTEMP","3",0.000362416015744937,1.88267363495061e-37
"253",1995.9375,".015 (Biased)","GISTEMP","3",0.000392820525329348,4.09599182703942e-35
"254",1996.11979166667,".015 (Biased)","GISTEMP","3",0.000483231114514827,6.35667102775746e-35
"255",1996.30208333333,".015 (Biased)","GISTEMP","3",0.000594438004351737,4.52312340796884e-35
"256",1996.484375,".015 (Biased)","GISTEMP","3",0.000731218423388302,7.53069453980244e-37
"257",1996.66666666667,".015 (Biased)","GISTEMP","3",0.000899443745506849,2.05023158846122e-34
"258",1996.84895833333,".015 (Biased)","GISTEMP","3",0.00110632841531114,7.53069453980244e-37
"259",1997.03125,".015 (Biased)","GISTEMP","3",0.00136073464854314,7.53069453980244e-35
"260",1997.21354166667,".015 (Biased)","GISTEMP","3",0.00134517940060859,1.08442001373155e-34
"261",1997.39583333333,".015 (Biased)","GISTEMP","3",0.00132980173581541,6.89105617232797e-34
"262",1997.578125,".015 (Biased)","GISTEMP","3",0.00131459963220673,3.32103629205288e-34
"263",1997.76041666667,".015 (Biased)","GISTEMP","3",0.00129957109072534,1.17497661557268e-33
"264",1997.94270833333,".015 (Biased)","GISTEMP","3",0.00128471413495715,6.09986257723998e-35
"265",1998.125,".015 (Biased)","GISTEMP","3",0.00127002681087709,5.18911920633262e-34
"266",1998.30729166667,".015 (Biased)","GISTEMP","3",0.00127002681087709,5.18911920633262e-34
"267",1998.48958333333,".015 (Biased)","GISTEMP","3",0.00127002681087709,5.18911920633262e-34
"268",1998.671875,".015 (Biased)","GISTEMP","3",0.00127002681087709,5.18911920633262e-34
"269",1998.85416666667,".015 (Biased)","GISTEMP","3",0.00127002681087709,5.18911920633262e-34
"270",1999.03645833333,".015 (Biased)","GISTEMP","3",0.00127002681087709,5.18911920633262e-34
"271",1999.21875,".015 (Biased)","GISTEMP","3",0.00127002681087709,5.18911920633262e-34
"272",1999.40104166667,".015 (Biased)","GISTEMP","3",0.00171246007879077,3.40057925312954e-34
"273",1999.58333333333,".015 (Biased)","GISTEMP","3",0.00230866546034704,1.73507202197048e-33
"274",1999.765625,".015 (Biased)","GISTEMP","3",0.00311179703066954,1.11623719816222e-33
"275",1999.94791666667,".015 (Biased)","GISTEMP","3",0.00419314534902913,4.33768005492621e-34
"276",2000.13020833333,".015 (Biased)","GISTEMP","3",0.00564813279504588,7.23247903602627e-33
"277",2000.3125,".015 (Biased)","GISTEMP","3",0.00760413383459356,3.8804915894148e-32
"278",2000.49479166667,".015 (Biased)","GISTEMP","3",0.00670567896785126,1.17667102184413e-32
"279",2000.67708333333,".015 (Biased)","GISTEMP","3",0.00591274718876538,6.2361681484104e-33
"280",2000.859375,".015 (Biased)","GISTEMP","3",0.00521308575591767,1.66353042384236e-33
"281",2001.04166666667,".015 (Biased)","GISTEMP","3",0.00459583321747203,4.81964450547356e-35
"282",2001.22395833333,".015 (Biased)","GISTEMP","3",0.00405136847704479,8.62189217861982e-33
"283",2001.40625,".015 (Biased)","GISTEMP","3",0.00357117463291437,2.62143476930523e-33
"284",2001.58854166667,".015 (Biased)","GISTEMP","3",0.0026803972320337,6.7776250858222e-34
"285",2001.77083333333,".015 (Biased)","GISTEMP","3",0.00201136274614115,1.36023170125182e-33
"286",2001.953125,".015 (Biased)","GISTEMP","3",0.00150906841830254,8.96340917599986e-34
"287",2002.13541666667,".015 (Biased)","GISTEMP","3",0.00113206894147281,1.1300748493791e-34
"288",2002.31770833333,".015 (Biased)","GISTEMP","3",0.000849172375892635,3.06052132781659e-35
